Variable_0,Variable_1,Variable_2
0.75,0.25,0.77
0.85,0.25,0.77
0.95,0.25,0.77
0.05,0.35,0.77
0.15,0.35,0.77
0.25,0.35,0.77
0.35,0.35,0.77
0.45,0.35,0.77
0.55,0.35,0.77
0.65,0.35,0.77
0.75,0.35,0.77
0.85,0.35,0.77
0.95,0.35,0.77
0.05,0.45,0.77
0.15,0.45,0.77
0.25,0.45,0.77
0.35,0.45,0.77
0.45,0.45,0.77
0.55,0.45,0.77
0.65,0.45,0.77
0.75,0.45,0.77
0.85,0.45,0.77
0.95,0.45,0.77
0.05,0.55,0.77
0.15,0.55,0.77
0.25,0.55,0.77
0.35,0.55,0.77
0.45,0.55,0.77
0.55,0.55,0.77
0.65,0.55,0.77
0.75,0.55,0.77
0.85,0.55,0.77
0.95,0.55,0.77
0.05,0.65,0.77
0.15,0.65,0.77
0.25,0.65,0.77
0.35,0.65,0.77
0.45,0.65,0.77
0.55,0.65,0.77
0.65,0.65,0.77
0.75,0.65,0.77
0.85,0.65,0.77
0.95,0.65,0.77
0.05,0.75,0.77
0.15,0.75,0.77
0.25,0.75,0.77
0.35,0.75,0.77
0.45,0.75,0.77
0.55,0.75,0.77
0.65,0.75,0.77
0.75,0.75,0.77
0.85,0.75,0.77
0.95,0.75,0.77
0.05,0.85,0.77
0.15,0.85,0.77
0.25,0.85,0.77
0.35,0.85,0.77
0.45,0.85,0.77
0.55,0.85,0.77
0.65,0.85,0.77
0.75,0.85,0.77
0.85,0.85,0.77
0.95,0.85,0.77
0.05,0.95,0.77
0.15,0.95,0.77
0.25,0.95,0.77
0.35,0.95,0.77
0.45,0.95,0.77
0.55,0.95,0.77
0.65,0.95,0.77
0.75,0.95,0.77
0.85,0.95,0.77
0.95,0.95,0.77
0.05,-0.95,0.78
0.15,-0.95,0.78
0.25,-0.95,0.78
0.35,-0.95,0.78
0.45,-0.95,0.78
0.55,-0.95,0.78
0.65,-0.95,0.78
0.75,-0.95,0.78
0.85,-0.95,0.78
0.95,-0.95,0.78
0.05,-0.85,0.78
0.15,-0.85,0.78
0.25,-0.85,0.78
0.35,-0.85,0.78
0.45,-0.85,0.78
0.55,-0.85,0.78
0.65,-0.85,0.78
0.75,-0.85,0.78
0.85,-0.85,0.78
0.95,-0.85,0.78
0.05,-0.75,0.78
0.15,-0.75,0.78
0.25,-0.75,0.78
0.35,-0.75,0.78
0.45,-0.75,0.78
0.55,-0.75,0.78
0.65,-0.75,0.78
0.75,-0.75,0.78
0.85,-0.75,0.78
0.95,-0.75,0.78
0.05,-0.65,0.78
0.15,-0.65,0.78
0.25,-0.65,0.78
0.35,-0.65,0.78
0.45,-0.65,0.78
0.55,-0.65,0.78
0.65,-0.65,0.78
0.75,-0.65,0.78
0.85,-0.65,0.78
0.95,-0.65,0.78
0.05,-0.55,0.78
0.15,-0.55,0.78
0.25,-0.55,0.78
0.35,-0.55,0.78
0.45,-0.55,0.78
0.55,-0.55,0.78
0.65,-0.55,0.78
0.75,-0.55,0.78
0.85,-0.55,0.78
0.95,-0.55,0.78
0.05,-0.45,0.78
0.15,-0.45,0.78
0.25,-0.45,0.78
0.35,-0.45,0.78
0.45,-0.45,0.78
0.55,-0.45,0.78
0.65,-0.45,0.78
0.75,-0.45,0.78
0.85,-0.45,0.78
0.95,-0.45,0.78
0.05,-0.35,0.78
0.15,-0.35,0.78
0.25,-0.35,0.78
0.35,-0.35,0.78
0.45,-0.35,0.78
0.55,-0.35,0.78
0.65,-0.35,0.78
0.75,-0.35,0.78
0.85,-0.35,0.78
0.95,-0.35,0.78
0.05,-0.25,0.78
0.15,-0.25,0.78
0.25,-0.25,0.78
0.35,-0.25,0.78
0.45,-0.25,0.78
0.55,-0.25,0.78
0.65,-0.25,0.78
0.75,-0.25,0.78
0.85,-0.25,0.78
0.95,-0.25,0.78
0.05,-0.15,0.78
0.15,-0.15,0.78
0.25,-0.15,0.78
0.35,-0.15,0.78
0.45,-0.15,0.78
0.55,-0.15,0.78
0.65,-0.15,0.78
0.75,-0.15,0.78
0.85,-0.15,0.78
0.95,-0.15,0.78
0.05,-0.05,0.78
0.15,-0.05,0.78
0.25,-0.05,0.78
0.35,-0.05,0.78
0.45,-0.05,0.78
0.55,-0.05,0.78
0.65,-0.05,0.78
0.75,-0.05,0.78
0.85,-0.05,0.78
0.95,-0.05,0.78
0.05,0.05,0.78
0.15,0.05,0.78
0.25,0.05,0.78
0.35,0.05,0.78
0.45,0.05,0.78
0.55,0.05,0.78
0.65,0.05,0.78
0.75,0.05,0.78
0.85,0.05,0.78
0.95,0.05,0.78
0.05,0.15,0.78
0.15,0.15,0.78
0.25,0.15,0.78
0.35,0.15,0.78
0.45,0.15,0.78
0.55,0.15,0.78
0.65,0.15,0.78
0.75,0.15,0.78
0.85,0.15,0.78
0.95,0.15,0.78
0.05,0.25,0.78
0.15,0.25,0.78
0.25,0.25,0.78
0.35,0.25,0.78
0.45,0.25,0.78
0.55,0.25,0.78
0.65,0.25,0.78
0.75,0.25,0.78
0.85,0.25,0.78
0.95,0.25,0.78
0.05,0.35,0.78
0.15,0.35,0.78
0.25,0.35,0.78
0.35,0.35,0.78
0.45,0.35,0.78
0.55,0.35,0.78
0.65,0.35,0.78
0.75,0.35,0.78
0.85,0.35,0.78
0.95,0.35,0.78
0.05,0.45,0.78
0.15,0.45,0.78
0.25,0.45,0.78
0.35,0.45,0.78
0.45,0.45,0.78
0.55,0.45,0.78
0.65,0.45,0.78
0.75,0.45,0.78
0.85,0.45,0.78
0.95,0.45,0.78
0.05,0.55,0.78
0.15,0.55,0.78
0.25,0.55,0.78
0.35,0.55,0.78
0.45,0.55,0.78
0.55,0.55,0.78
0.65,0.55,0.78
0.75,0.55,0.78
0.85,0.55,0.78
0.95,0.55,0.78
0.05,0.65,0.78
0.15,0.65,0.78
0.25,0.65,0.78
0.35,0.65,0.78
0.45,0.65,0.78
0.55,0.65,0.78
0.65,0.65,0.78
0.75,0.65,0.78
0.85,0.65,0.78
0.95,0.65,0.78
0.05,0.75,0.78
0.15,0.75,0.78
0.25,0.75,0.78
0.35,0.75,0.78
0.45,0.75,0.78
0.55,0.75,0.78
0.65,0.75,0.78
0.75,0.75,0.78
0.85,0.75,0.78
0.95,0.75,0.78
0.05,0.85,0.78
0.15,0.85,0.78
0.25,0.85,0.78
0.35,0.85,0.78
0.45,0.85,0.78
0.55,0.85,0.78
0.65,0.85,0.78
0.75,0.85,0.78
0.85,0.85,0.78
0.95,0.85,0.78
0.05,0.95,0.78
0.15,0.95,0.78
0.25,0.95,0.78
0.35,0.95,0.78
0.45,0.95,0.78
0.55,0.95,0.78
0.65,0.95,0.78
0.75,0.95,0.78
0.85,0.95,0.78
0.95,0.95,0.78
0.05,-0.95,0.79
0.15,-0.95,0.79
0.25,-0.95,0.79
0.35,-0.95,0.79
0.45,-0.95,0.79
0.55,-0.95,0.79
0.65,-0.95,0.79
0.75,-0.95,0.79
0.85,-0.95,0.79
0.95,-0.95,0.79
0.05,-0.85,0.79
0.15,-0.85,0.79
0.25,-0.85,0.79
0.35,-0.85,0.79
0.45,-0.85,0.79
0.55,-0.85,0.79
0.65,-0.85,0.79
0.75,-0.85,0.79
0.85,-0.85,0.79
0.95,-0.85,0.79
0.05,-0.75,0.79
0.15,-0.75,0.79
0.25,-0.75,0.79
0.35,-0.75,0.79
0.45,-0.75,0.79
0.55,-0.75,0.79
0.65,-0.75,0.79
0.75,-0.75,0.79
0.85,-0.75,0.79
0.95,-0.75,0.79
0.05,-0.65,0.79
0.15,-0.65,0.79
0.25,-0.65,0.79
0.35,-0.65,0.79
0.45,-0.65,0.79
0.55,-0.65,0.79
0.65,-0.65,0.79
0.75,-0.65,0.79
0.85,-0.65,0.79
0.95,-0.65,0.79
0.05,-0.55,0.79
0.15,-0.55,0.79
0.25,-0.55,0.79
0.35,-0.55,0.79
0.45,-0.55,0.79
0.55,-0.55,0.79
0.65,-0.55,0.79
0.75,-0.55,0.79
0.85,-0.55,0.79
0.95,-0.55,0.79
0.05,-0.45,0.79
0.15,-0.45,0.79
0.25,-0.45,0.79
0.35,-0.45,0.79
0.45,-0.45,0.79
0.55,-0.45,0.79
0.65,-0.45,0.79
0.75,-0.45,0.79
0.85,-0.45,0.79
0.95,-0.45,0.79
0.05,-0.35,0.79
0.15,-0.35,0.79
0.25,-0.35,0.79
0.35,-0.35,0.79
0.45,-0.35,0.79
0.55,-0.35,0.79
0.65,-0.35,0.79
0.75,-0.35,0.79
0.85,-0.35,0.79
0.95,-0.35,0.79
0.05,-0.25,0.79
0.15,-0.25,0.79
0.25,-0.25,0.79
0.35,-0.25,0.79
0.45,-0.25,0.79
0.55,-0.25,0.79
0.65,-0.25,0.79
0.75,-0.25,0.79
0.85,-0.25,0.79
0.95,-0.25,0.79
0.05,-0.15,0.79
0.15,-0.15,0.79
0.25,-0.15,0.79
0.35,-0.15,0.79
0.45,-0.15,0.79
0.55,-0.15,0.79
0.65,-0.15,0.79
0.75,-0.15,0.79
0.85,-0.15,0.79
0.95,-0.15,0.79
0.05,-0.05,0.79
0.15,-0.05,0.79
0.25,-0.05,0.79
0.35,-0.05,0.79
0.45,-0.05,0.79
0.55,-0.05,0.79
0.65,-0.05,0.79
0.75,-0.05,0.79
0.85,-0.05,0.79
0.95,-0.05,0.79
0.05,0.05,0.79
0.15,0.05,0.79
0.25,0.05,0.79
0.35,0.05,0.79
0.45,0.05,0.79
0.55,0.05,0.79
0.65,0.05,0.79
0.75,0.05,0.79
0.85,0.05,0.79
0.95,0.05,0.79
0.05,0.15,0.79
0.15,0.15,0.79
0.25,0.15,0.79
0.35,0.15,0.79
0.45,0.15,0.79
0.55,0.15,0.79
0.65,0.15,0.79
0.75,0.15,0.79
0.85,0.15,0.79
0.95,0.15,0.79
0.05,0.25,0.79
0.15,0.25,0.79
0.25,0.25,0.79
0.35,0.25,0.79
0.45,0.25,0.79
0.55,0.25,0.79
0.65,0.25,0.79
0.75,0.25,0.79
0.85,0.25,0.79
0.95,0.25,0.79
0.05,0.35,0.79
0.15,0.35,0.79
0.25,0.35,0.79
0.35,0.35,0.79
0.45,0.35,0.79
0.55,0.35,0.79
0.65,0.35,0.79
0.75,0.35,0.79
0.85,0.35,0.79
0.95,0.35,0.79
0.05,0.45,0.79
0.15,0.45,0.79
0.25,0.45,0.79
0.35,0.45,0.79
0.45,0.45,0.79
0.55,0.45,0.79
0.65,0.45,0.79
0.75,0.45,0.79
0.85,0.45,0.79
0.95,0.45,0.79
0.05,0.55,0.79
0.15,0.55,0.79
0.25,0.55,0.79
0.35,0.55,0.79
0.45,0.55,0.79
0.55,0.55,0.79
0.65,0.55,0.79
0.75,0.55,0.79
0.85,0.55,0.79
0.95,0.55,0.79
0.05,0.65,0.79
0.15,0.65,0.79
0.25,0.65,0.79
0.35,0.65,0.79
0.45,0.65,0.79
0.55,0.65,0.79
0.65,0.65,0.79
0.75,0.65,0.79
0.85,0.65,0.79
0.95,0.65,0.79
0.05,0.75,0.79
0.15,0.75,0.79
0.25,0.75,0.79
0.35,0.75,0.79
0.45,0.75,0.79
0.55,0.75,0.79
0.65,0.75,0.79
0.75,0.75,0.79
0.85,0.75,0.79
0.95,0.75,0.79
0.05,0.85,0.79
0.15,0.85,0.79
0.25,0.85,0.79
0.35,0.85,0.79
0.45,0.85,0.79
0.55,0.85,0.79
0.65,0.85,0.79
0.75,0.85,0.79
0.85,0.85,0.79
0.95,0.85,0.79
0.05,0.95,0.79
0.15,0.95,0.79
0.25,0.95,0.79
0.35,0.95,0.79
0.45,0.95,0.79
0.55,0.95,0.79
0.65,0.95,0.79
0.75,0.95,0.79
0.85,0.95,0.79
0.95,0.95,0.79
0.05,-0.95,0.8
0.15,-0.95,0.8
0.25,-0.95,0.8
0.35,-0.95,0.8
0.45,-0.95,0.8
0.55,-0.95,0.8
0.65,-0.95,0.8
0.75,-0.95,0.8
0.85,-0.95,0.8
0.95,-0.95,0.8
0.05,-0.85,0.8
0.15,-0.85,0.8
0.25,-0.85,0.8
0.35,-0.85,0.8
0.45,-0.85,0.8
0.55,-0.85,0.8
0.65,-0.85,0.8
0.75,-0.85,0.8
0.85,-0.85,0.8
0.95,-0.85,0.8
0.05,-0.75,0.8
0.15,-0.75,0.8
0.25,-0.75,0.8
0.35,-0.75,0.8
0.45,-0.75,0.8
0.55,-0.75,0.8
0.65,-0.75,0.8
0.75,-0.75,0.8
0.85,-0.75,0.8
0.95,-0.75,0.8
0.05,-0.65,0.8
0.15,-0.65,0.8
0.25,-0.65,0.8
0.35,-0.65,0.8
0.45,-0.65,0.8
0.55,-0.65,0.8
0.65,-0.65,0.8
0.75,-0.65,0.8
0.85,-0.65,0.8
0.95,-0.65,0.8
0.05,-0.55,0.8
0.15,-0.55,0.8
0.25,-0.55,0.8
0.35,-0.55,0.8
0.45,-0.55,0.8
0.55,-0.55,0.8
0.65,-0.55,0.8
0.75,-0.55,0.8
0.85,-0.55,0.8
0.95,-0.55,0.8
0.05,-0.45,0.8
0.15,-0.45,0.8
0.25,-0.45,0.8
0.35,-0.45,0.8
0.45,-0.45,0.8
0.55,-0.45,0.8
0.65,-0.45,0.8
0.75,-0.45,0.8
0.85,-0.45,0.8
0.95,-0.45,0.8
0.05,-0.35,0.8
0.15,-0.35,0.8
0.25,-0.35,0.8
0.35,-0.35,0.8
0.45,-0.35,0.8
0.55,-0.35,0.8
0.65,-0.35,0.8
0.75,-0.35,0.8
0.85,-0.35,0.8
0.95,-0.35,0.8
0.05,-0.25,0.8
0.15,-0.25,0.8
0.25,-0.25,0.8
0.35,-0.25,0.8
0.45,-0.25,0.8
0.55,-0.25,0.8
0.65,-0.25,0.8
0.75,-0.25,0.8
0.85,-0.25,0.8
0.95,-0.25,0.8
0.05,-0.15,0.8
0.15,-0.15,0.8
0.25,-0.15,0.8
0.35,-0.15,0.8
0.45,-0.15,0.8
0.55,-0.15,0.8
0.65,-0.15,0.8
0.75,-0.15,0.8
0.85,-0.15,0.8
0.95,-0.15,0.8
0.05,-0.05,0.8
0.15,-0.05,0.8
0.25,-0.05,0.8
0.35,-0.05,0.8
0.45,-0.05,0.8
0.55,-0.05,0.8
0.65,-0.05,0.8
0.75,-0.05,0.8
0.85,-0.05,0.8
0.95,-0.05,0.8
0.05,0.05,0.8
0.15,0.05,0.8
0.25,0.05,0.8
0.35,0.05,0.8
0.45,0.05,0.8
0.55,0.05,0.8
0.65,0.05,0.8
0.75,0.05,0.8
0.85,0.05,0.8
0.95,0.05,0.8
0.05,0.15,0.8
0.15,0.15,0.8
0.25,0.15,0.8
0.35,0.15,0.8
0.45,0.15,0.8
0.55,0.15,0.8
0.65,0.15,0.8
0.75,0.15,0.8
0.85,0.15,0.8
0.95,0.15,0.8
0.05,0.25,0.8
0.15,0.25,0.8
0.25,0.25,0.8
0.35,0.25,0.8
0.45,0.25,0.8
0.55,0.25,0.8
0.65,0.25,0.8
0.75,0.25,0.8
0.85,0.25,0.8
0.95,0.25,0.8
0.05,0.35,0.8
0.15,0.35,0.8
0.25,0.35,0.8
0.35,0.35,0.8
0.45,0.35,0.8
0.55,0.35,0.8
0.65,0.35,0.8
0.75,0.35,0.8
0.85,0.35,0.8
0.95,0.35,0.8
0.05,0.45,0.8
0.15,0.45,0.8
0.25,0.45,0.8
0.35,0.45,0.8
0.45,0.45,0.8
0.55,0.45,0.8
0.65,0.45,0.8
0.75,0.45,0.8
0.85,0.45,0.8
0.95,0.45,0.8
0.05,0.55,0.8
0.15,0.55,0.8
0.25,0.55,0.8
0.35,0.55,0.8
0.45,0.55,0.8
0.55,0.55,0.8
0.65,0.55,0.8
0.75,0.55,0.8
0.85,0.55,0.8
0.95,0.55,0.8
0.05,0.65,0.8
0.15,0.65,0.8
0.25,0.65,0.8
0.35,0.65,0.8
0.45,0.65,0.8
0.55,0.65,0.8
0.65,0.65,0.8
0.75,0.65,0.8
0.85,0.65,0.8
0.95,0.65,0.8
0.05,0.75,0.8
0.15,0.75,0.8
0.25,0.75,0.8
0.35,0.75,0.8
0.45,0.75,0.8
0.55,0.75,0.8
0.65,0.75,0.8
0.75,0.75,0.8
0.85,0.75,0.8
0.95,0.75,0.8
0.05,0.85,0.8
0.15,0.85,0.8
0.25,0.85,0.8
0.35,0.85,0.8
0.45,0.85,0.8
0.55,0.85,0.8
0.65,0.85,0.8
0.75,0.85,0.8
0.85,0.85,0.8
0.95,0.85,0.8
0.05,0.95,0.8
0.15,0.95,0.8
0.25,0.95,0.8
0.35,0.95,0.8
0.45,0.95,0.8
0.55,0.95,0.8
0.65,0.95,0.8
0.75,0.95,0.8
0.85,0.95,0.8
0.95,0.95,0.8
0.05,-0.95,0.81
0.15,-0.95,0.81
0.25,-0.95,0.81
0.35,-0.95,0.81
0.45,-0.95,0.81
0.55,-0.95,0.81
0.65,-0.95,0.81
0.75,-0.95,0.81
0.85,-0.95,0.81
0.95,-0.95,0.81
0.05,-0.85,0.81
0.15,-0.85,0.81
0.25,-0.85,0.81
0.35,-0.85,0.81
0.45,-0.85,0.81
0.55,-0.85,0.81
0.65,-0.85,0.81
0.75,-0.85,0.81
0.85,-0.85,0.81
0.95,-0.85,0.81
0.05,-0.75,0.81
0.15,-0.75,0.81
0.25,-0.75,0.81
0.35,-0.75,0.81
0.45,-0.75,0.81
0.55,-0.75,0.81
0.65,-0.75,0.81
0.75,-0.75,0.81
0.85,-0.75,0.81
0.95,-0.75,0.81
0.05,-0.65,0.81
0.15,-0.65,0.81
0.25,-0.65,0.81
0.35,-0.65,0.81
0.45,-0.65,0.81
0.55,-0.65,0.81
0.65,-0.65,0.81
0.75,-0.65,0.81
0.85,-0.65,0.81
0.95,-0.65,0.81
0.05,-0.55,0.81
0.15,-0.55,0.81
0.25,-0.55,0.81
0.35,-0.55,0.81
0.45,-0.55,0.81
0.55,-0.55,0.81
0.65,-0.55,0.81
0.75,-0.55,0.81
0.85,-0.55,0.81
0.95,-0.55,0.81
0.05,-0.45,0.81
0.15,-0.45,0.81
0.25,-0.45,0.81
0.35,-0.45,0.81
0.45,-0.45,0.81
0.55,-0.45,0.81
0.65,-0.45,0.81
0.75,-0.45,0.81
0.85,-0.45,0.81
0.95,-0.45,0.81
0.05,-0.35,0.81
0.15,-0.35,0.81
0.25,-0.35,0.81
0.35,-0.35,0.81
0.45,-0.35,0.81
0.55,-0.35,0.81
0.65,-0.35,0.81
0.75,-0.35,0.81
0.85,-0.35,0.81
0.95,-0.35,0.81
0.05,-0.25,0.81
0.15,-0.25,0.81
0.25,-0.25,0.81
0.35,-0.25,0.81
0.45,-0.25,0.81
0.55,-0.25,0.81
0.65,-0.25,0.81
0.75,-0.25,0.81
0.85,-0.25,0.81
0.95,-0.25,0.81
0.05,-0.15,0.81
0.15,-0.15,0.81
0.25,-0.15,0.81
0.35,-0.15,0.81
0.45,-0.15,0.81
0.55,-0.15,0.81
0.65,-0.15,0.81
0.75,-0.15,0.81
0.85,-0.15,0.81
0.95,-0.15,0.81
0.05,-0.05,0.81
0.15,-0.05,0.81
0.25,-0.05,0.81
0.35,-0.05,0.81
0.45,-0.05,0.81
0.55,-0.05,0.81
0.65,-0.05,0.81
0.75,-0.05,0.81
0.85,-0.05,0.81
0.95,-0.05,0.81
0.05,0.05,0.81
0.15,0.05,0.81
0.25,0.05,0.81
0.35,0.05,0.81
0.45,0.05,0.81
0.55,0.05,0.81
0.65,0.05,0.81
0.75,0.05,0.81
0.85,0.05,0.81
0.95,0.05,0.81
0.05,0.15,0.81
0.15,0.15,0.81
0.25,0.15,0.81
0.35,0.15,0.81
0.45,0.15,0.81
0.55,0.15,0.81
0.65,0.15,0.81
0.75,0.15,0.81
0.85,0.15,0.81
0.95,0.15,0.81
0.05,0.25,0.81
0.15,0.25,0.81
0.25,0.25,0.81
0.35,0.25,0.81
0.45,0.25,0.81
0.55,0.25,0.81
0.65,0.25,0.81
0.75,0.25,0.81
0.85,0.25,0.81
0.95,0.25,0.81
0.05,0.35,0.81
0.15,0.35,0.81
0.25,0.35,0.81
0.35,0.35,0.81
0.45,0.35,0.81
0.55,0.35,0.81
0.65,0.35,0.81
0.75,0.35,0.81
0.85,0.35,0.81
0.95,0.35,0.81
0.05,0.45,0.81
0.15,0.45,0.81
0.25,0.45,0.81
0.35,0.45,0.81
0.45,0.45,0.81
0.55,0.45,0.81
0.65,0.45,0.81
0.75,0.45,0.81
0.85,0.45,0.81
0.95,0.45,0.81
0.05,0.55,0.81
0.15,0.55,0.81
0.25,0.55,0.81
0.35,0.55,0.81
0.45,0.55,0.81
0.55,0.55,0.81
0.65,0.55,0.81
0.75,0.55,0.81
0.85,0.55,0.81
0.95,0.55,0.81
0.05,0.65,0.81
0.15,0.65,0.81
0.25,0.65,0.81
0.35,0.65,0.81
0.45,0.65,0.81
0.55,0.65,0.81
0.65,0.65,0.81
0.75,0.65,0.81
0.85,0.65,0.81
0.95,0.65,0.81
0.05,0.75,0.81
0.15,0.75,0.81
0.25,0.75,0.81
0.35,0.75,0.81
0.45,0.75,0.81
0.55,0.75,0.81
0.65,0.75,0.81
0.75,0.75,0.81
0.85,0.75,0.81
0.95,0.75,0.81
0.05,0.85,0.81
0.15,0.85,0.81
0.25,0.85,0.81
0.35,0.85,0.81
0.45,0.85,0.81
0.55,0.85,0.81
0.65,0.85,0.81
0.75,0.85,0.81
0.85,0.85,0.81
0.95,0.85,0.81
0.05,0.95,0.81
0.15,0.95,0.81
0.25,0.95,0.81
0.35,0.95,0.81
0.45,0.95,0.81
0.55,0.95,0.81
0.65,0.95,0.81
0.75,0.95,0.81
0.85,0.95,0.81
0.95,0.95,0.81
0.05,-0.95,0.82
0.15,-0.95,0.82
0.25,-0.95,0.82
0.35,-0.95,0.82
0.45,-0.95,0.82
0.55,-0.95,0.82
0.65,-0.95,0.82
0.75,-0.95,0.82
0.85,-0.95,0.82
0.95,-0.95,0.82
0.05,-0.85,0.82
0.15,-0.85,0.82
0.25,-0.85,0.82
0.35,-0.85,0.82
0.45,-0.85,0.82
0.55,-0.85,0.82
0.65,-0.85,0.82
0.75,-0.85,0.82
0.85,-0.85,0.82
0.95,-0.85,0.82
0.05,-0.75,0.82
0.15,-0.75,0.82
0.25,-0.75,0.82
0.35,-0.75,0.82
0.45,-0.75,0.82
0.55,-0.75,0.82
0.65,-0.75,0.82
0.75,-0.75,0.82
0.85,-0.75,0.82
0.95,-0.75,0.82
0.05,-0.65,0.82
0.15,-0.65,0.82
0.25,-0.65,0.82
0.35,-0.65,0.82
0.45,-0.65,0.82
0.55,-0.65,0.82
0.65,-0.65,0.82
0.75,-0.65,0.82
0.85,-0.65,0.82
0.95,-0.65,0.82
0.05,-0.55,0.82
0.15,-0.55,0.82
0.25,-0.55,0.82
0.35,-0.55,0.82
0.45,-0.55,0.82
0.55,-0.55,0.82
0.65,-0.55,0.82
0.75,-0.55,0.82
0.85,-0.55,0.82
0.95,-0.55,0.82
0.05,-0.45,0.82
0.15,-0.45,0.82
0.25,-0.45,0.82
0.35,-0.45,0.82
0.45,-0.45,0.82
0.55,-0.45,0.82
0.65,-0.45,0.82
0.75,-0.45,0.82
0.85,-0.45,0.82
0.95,-0.45,0.82
0.05,-0.35,0.82
0.15,-0.35,0.82
0.25,-0.35,0.82
0.35,-0.35,0.82
0.45,-0.35,0.82
0.55,-0.35,0.82
0.65,-0.35,0.82
0.75,-0.35,0.82
0.85,-0.35,0.82
0.95,-0.35,0.82
0.05,-0.25,0.82
0.15,-0.25,0.82
0.25,-0.25,0.82
0.35,-0.25,0.82
0.45,-0.25,0.82
0.55,-0.25,0.82
0.65,-0.25,0.82
0.75,-0.25,0.82
0.85,-0.25,0.82
0.95,-0.25,0.82
0.05,-0.15,0.82
0.15,-0.15,0.82
0.25,-0.15,0.82
0.35,-0.15,0.82
0.45,-0.15,0.82
0.55,-0.15,0.82
0.65,-0.15,0.82
0.75,-0.15,0.82
0.85,-0.15,0.82
0.95,-0.15,0.82
0.05,-0.05,0.82
0.15,-0.05,0.82
0.25,-0.05,0.82
0.35,-0.05,0.82
0.45,-0.05,0.82
0.55,-0.05,0.82
0.65,-0.05,0.82
0.75,-0.05,0.82
0.85,-0.05,0.82
0.95,-0.05,0.82
0.05,0.05,0.82
0.15,0.05,0.82
0.25,0.05,0.82
0.35,0.05,0.82
0.45,0.05,0.82
0.55,0.05,0.82
0.65,0.05,0.82
0.75,0.05,0.82
0.85,0.05,0.82
0.95,0.05,0.82
0.05,0.15,0.82
0.15,0.15,0.82
0.25,0.15,0.82
0.35,0.15,0.82
0.45,0.15,0.82
0.55,0.15,0.82
0.65,0.15,0.82
0.75,0.15,0.82
0.85,0.15,0.82
0.95,0.15,0.82
0.05,0.25,0.82
0.15,0.25,0.82
0.25,0.25,0.82
0.35,0.25,0.82
0.45,0.25,0.82
0.55,0.25,0.82
0.65,0.25,0.82
0.75,0.25,0.82
0.85,0.25,0.82
0.95,0.25,0.82
0.05,0.35,0.82
0.15,0.35,0.82
0.25,0.35,0.82
0.35,0.35,0.82
0.45,0.35,0.82
0.55,0.35,0.82
0.65,0.35,0.82
0.75,0.35,0.82
0.85,0.35,0.82
0.95,0.35,0.82
0.05,0.45,0.82
0.15,0.45,0.82
0.25,0.45,0.82
0.35,0.45,0.82
0.45,0.45,0.82
0.55,0.45,0.82
0.65,0.45,0.82
0.75,0.45,0.82
0.85,0.45,0.82
0.95,0.45,0.82
0.05,0.55,0.82
0.15,0.55,0.82
0.25,0.55,0.82
0.35,0.55,0.82
0.45,0.55,0.82
0.55,0.55,0.82
0.65,0.55,0.82
0.75,0.55,0.82
0.85,0.55,0.82
0.95,0.55,0.82
0.05,0.65,0.82
0.15,0.65,0.82
0.25,0.65,0.82
0.35,0.65,0.82
0.45,0.65,0.82
0.55,0.65,0.82
0.65,0.65,0.82
0.75,0.65,0.82
0.85,0.65,0.82
0.95,0.65,0.82
0.05,0.75,0.82
0.15,0.75,0.82
0.25,0.75,0.82
0.35,0.75,0.82
0.45,0.75,0.82
0.55,0.75,0.82
0.65,0.75,0.82
0.75,0.75,0.82
0.85,0.75,0.82
0.95,0.75,0.82
0.05,0.85,0.82
0.15,0.85,0.82
0.25,0.85,0.82
0.35,0.85,0.82
0.45,0.85,0.82
0.55,0.85,0.82
0.65,0.85,0.82
0.75,0.85,0.82
0.85,0.85,0.82
0.95,0.85,0.82
0.05,0.95,0.82
0.15,0.95,0.82
0.25,0.95,0.82
0.35,0.95,0.82
0.45,0.95,0.82
0.55,0.95,0.82
0.65,0.95,0.82
0.75,0.95,0.82
0.85,0.95,0.82
0.95,0.95,0.82
0.05,-0.95,0.83
0.15,-0.95,0.83
0.25,-0.95,0.83
0.35,-0.95,0.83
0.45,-0.95,0.83
0.55,-0.95,0.83
0.65,-0.95,0.83
0.75,-0.95,0.83
0.85,-0.95,0.83
0.95,-0.95,0.83
0.05,-0.85,0.83
0.15,-0.85,0.83
0.25,-0.85,0.83
0.35,-0.85,0.83
0.45,-0.85,0.83
0.55,-0.85,0.83
0.65,-0.85,0.83
0.75,-0.85,0.83
0.85,-0.85,0.83
0.95,-0.85,0.83
0.05,-0.75,0.83
0.15,-0.75,0.83
0.25,-0.75,0.83
0.35,-0.75,0.83
0.45,-0.75,0.83
0.55,-0.75,0.83
0.65,-0.75,0.83
0.75,-0.75,0.83
0.85,-0.75,0.83
0.95,-0.75,0.83
0.05,-0.65,0.83
0.15,-0.65,0.83
0.25,-0.65,0.83
0.35,-0.65,0.83
0.45,-0.65,0.83
0.55,-0.65,0.83
0.65,-0.65,0.83
0.75,-0.65,0.83
0.85,-0.65,0.83
0.95,-0.65,0.83
0.05,-0.55,0.83
0.15,-0.55,0.83
0.25,-0.55,0.83
0.35,-0.55,0.83
0.45,-0.55,0.83
0.55,-0.55,0.83
